0,81
1,105
2,121
3,134
4,150
5,164
6,190
7,378
8,597
9,845
10,1014
11,1064
12,917
13,716
14,467
15,282
16,217
17,170
18,147
19,145
20,145
21,164
22,136
23,167
24,156
25,151
26,176
27,199
28,183
29,170
30,173
31,170
32,193
33,181
34,164
35,197
36,186
37,168
38,175
39,185
40,188
41,145
42,127
43,169
44,180
45,164
46,153
47,186
48,155
49,154
50,158
51,160
52,178
53,158
54,148
55,164
56,158
57,131
58,132
59,154
60,160
61,150
62,158
63,142
64,165
65,169
66,153
67,161
68,138
69,142
70,141
71,175
72,173
73,154
74,184
75,195
76,162
77,216
78,206
79,201
80,178
81,190
82,180
83,169
84,178
85,170
86,165
87,152
88,152
89,157
90,129
91,125
92,126
93,132
94,121
95,117
96,113
97,130
98,102
99,112
100,98
101,123
102,112
103,116
104,82
105,118
106,117
107,102
108,80
109,94
110,100
111,84
112,97
113,87
114,81
115,73
116,73
117,75
118,83
119,92
120,81
121,85
122,65
123,77
124,80
125,87
126,65
127,90
128,65
129,80
130,83
131,73
132,63
133,82
134,76
135,72
136,75
137,90
138,70
139,68
140,69
141,74
142,77
143,73
144,71
145,61
146,91
147,82
148,63
149,73
150,80
151,73
152,79
153,80
154,80
155,62
156,80
157,101
158,54
159,82
160,100
161,83
162,71
163,76
164,69
165,70
166,74
167,73
168,64
169,105
170,70
171,69
172,73
173,80
174,62
175,73
176,64
177,73
178,58
179,61
180,67
181,59
182,67
183,67
184,39
185,66
186,53
187,55
188,41
189,43
190,38
191,37
192,32
193,36
194,27
195,34
196,23
197,24
198,27
199,15
200,16
201,25
202,16
203,20
204,14
205,9
206,15
207,9
208,12
209,20
210,5
211,12
212,9
213,10
214,11
215,13
216,9
217,14
218,8
219,8
220,10
221,12
222,6
223,9
224,8
225,10
226,9
227,4
228,8
229,10
230,10
231,10
232,11
233,19
234,14
235,23
236,18
237,23
238,27
239,37
240,32
241,41
242,54
243,56
244,43
245,56
246,68
247,65
248,78
249,94
250,71
251,103
252,101
253,106
254,133
255,139
256,116
257,116
258,133
259,152
260,127
261,136
262,124
263,135
264,132
265,120
266,131
267,128
268,92
269,96
270,94
271,74
272,72
273,76
274,61
275,67
276,48
277,59
278,39
279,21
280,34
281,26
282,23
283,18
284,20
285,8
286,13
287,8
288,9
289,9
290,7
291,6
292,4
293,7
294,5
295,4
296,1
297,3
298,2
299,3
300,3
301,2
302,3
303,3
304,1
305,3
306,6
307,1
308,3
309,1
310,1
311,0
312,0
313,0
314,3
315,2
316,0
317,1
318,2
319,1
320,0
321,3
322,0
323,3
324,0
325,1
326,1
327,0
328,2
329,0
330,1
331,1
332,0
333,3
334,3
335,0
336,2
337,1
338,2
339,0
340,0
341,1
342,0
343,0
344,0
345,0
346,0
347,0
348,2
349,1
350,2
351,1
352,1
353,1
354,0
355,1
356,0
357,1
358,0
359,1
360,0
361,1
362,0
363,1
364,0
365,2
366,0
367,1
368,1
369,1
370,1
371,0
372,0
373,1
374,0
375,2
376,0
377,1
378,0
379,2
380,1
381,1
382,0
383,0
384,0
385,0
386,3
387,0
388,3
389,1
390,0
391,1
392,0
393,0
394,0
395,0
396,0
397,1
398,0
399,0
400,1
401,0
402,0
403,0
404,1
405,0
406,0
407,0
408,0
409,1
410,0
411,0
412,1
413,0
414,0
415,0
416,0
417,0
418,0
419,1
420,0
421,1
422,0
423,1
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,1
434,0
435,0
436,0
437,0
438,1
439,0
440,0
441,0
442,0
443,0
444,2
445,0
446,0
447,0
448,0
449,0
450,1
451,0
452,0
453,0
454,0
455,1
456,0
457,1
458,1
459,0
460,0
461,0
462,1
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,1
475,0
476,0
477,1
478,0
479,0
480,0
481,0
482,0
483,1
484,1
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,1
498,0
499,0
500,0
501,0
502,0
503,1
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,1
516,0
517,0
518,0
519,0
520,0
521,1
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,1
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,1
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,1
566,0
567,1
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,1
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,1
622,0
623,0
624,0
625,0
626,2
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,1
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,1
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,1
656,0
657,1
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,1
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,1
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,1
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,1
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,1
747,0
748,0
749,0
750,0
751,0
752,0
753,1
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,1
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,1
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,1
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,1
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,11
