0,1503
1,2456
2,2868
3,2934
4,3186
5,3282
6,3348
7,3481
8,3626
9,3849
10,3947
11,4277
12,4335
13,4601
14,4784
15,5150
16,5427
17,5881
18,6769
19,7182
20,8024
21,8901
22,9651
23,10705
24,11949
25,12527
26,13571
27,14226
28,14767
29,15320
30,15998
31,16224
32,16316
33,16241
34,16444
35,16338
36,16238
37,16454
38,15788
39,15755
40,15614
41,15059
42,14959
43,14449
44,14344
45,14001
46,13679
47,13154
48,12840
49,12668
50,12164
51,12156
52,11589
53,11523
54,11038
55,10685
56,10242
57,10014
58,9657
59,9550
60,9171
61,8698
62,8362
63,8153
64,7958
65,7552
66,7428
67,7124
68,6854
69,6804
70,6434
71,6282
72,6024
73,5900
74,5641
75,5652
76,5296
77,5195
78,5027
79,4934
80,4714
81,4490
82,4267
83,4276
84,4051
85,3995
86,3835
87,3628
88,3640
89,3555
90,3391
91,3379
92,3154
93,3188
94,3148
95,3072
96,2922
97,2869
98,2827
99,2620
100,2554
101,2345
102,2367
103,2226
104,2140
105,2112
106,1993
107,1904
108,1875
109,1808
110,1734
111,1630
112,1591
113,1570
114,1576
115,1454
116,1459
117,1501
118,1426
119,1405
120,1374
121,1367
122,1258
123,1319
124,1154
125,1116
126,1132
127,1135
128,1092
129,1095
130,1049
131,1053
132,990
133,1022
134,1022
135,1013
136,962
137,934
138,993
139,932
140,831
141,854
142,829
143,833
144,784
145,790
146,735
147,675
148,714
149,681
150,625
151,671
152,606
153,611
154,591
155,552
156,544
157,501
158,506
159,488
160,545
161,465
162,479
163,451
164,421
165,427
166,458
167,432
168,439
169,407
170,403
171,398
172,415
173,401
174,384
175,363
176,383
177,338
178,354
179,361
180,339
181,352
182,285
183,325
184,315
185,336
186,332
187,340
188,346
189,286
190,328
191,339
192,268
193,283
194,303
195,274
196,286
197,258
198,293
199,280
200,287
201,269
202,269
203,279
204,287
205,284
206,253
207,246
208,256
209,253
210,245
211,250
212,250
213,253
214,230
215,265
216,264
217,244
218,262
219,233
220,247
221,218
222,207
223,252
224,251
225,234
226,263
227,244
228,235
229,254
230,210
231,209
232,252
233,249
234,263
235,238
236,254
237,247
238,222
239,249
240,228
241,224
242,226
243,229
244,208
245,245
246,217
247,206
248,187
249,160
250,190
251,189
252,174
253,176
254,197
255,155
256,141
257,170
258,157
259,155
260,141
261,158
262,145
263,146
264,135
265,140
266,149
267,130
268,154
269,141
270,138
271,153
272,134
273,126
274,136
275,139
276,130
277,122
278,125
279,127
280,119
281,138
282,119
283,150
284,119
285,120
286,140
287,99
288,113
289,147
290,130
291,117
292,109
293,101
294,137
295,101
296,116
297,137
298,108
299,109
300,105
301,101
302,106
303,106
304,114
305,106
306,94
307,96
308,100
309,100
310,98
311,96
312,110
313,100
314,98
315,95
316,111
317,123
318,89
319,92
320,93
321,107
322,93
323,102
324,102
325,101
326,82
327,103
328,94
329,111
330,75
331,77
332,92
333,91
334,92
335,79
336,96
337,85
338,92
339,79
340,83
341,84
342,76
343,83
344,89
345,88
346,102
347,108
348,96
349,94
350,99
351,79
352,95
353,86
354,80
355,76
356,79
357,83
358,86
359,88
360,87
361,86
362,77
363,90
364,88
365,77
366,81
367,69
368,71
369,74
370,76
371,73
372,80
373,78
374,72
375,92
376,83
377,74
378,83
379,61
380,72
381,86
382,82
383,87
384,72
385,74
386,69
387,69
388,79
389,72
390,74
391,60
392,62
393,72
394,72
395,56
396,62
397,62
398,66
399,65
400,76
401,69
402,65
403,65
404,62
405,66
406,52
407,77
408,61
409,70
410,65
411,62
412,62
413,71
414,57
415,77
416,63
417,66
418,73
419,71
420,67
421,74
422,62
423,60
424,57
425,78
426,79
427,51
428,66
429,69
430,66
431,63
432,65
433,65
