0,260
1,400
2,540
3,536
4,530
5,583
6,572
7,580
8,549
9,565
10,586
11,601
12,623
13,616
14,655
15,708
16,766
17,800
18,793
19,747
20,827
21,870
22,874
23,954
24,1013
25,1054
26,1184
27,1364
28,1463
29,1549
30,1591
31,1543
32,1513
33,1423
34,1316
35,1258
36,1103
37,1018
38,957
39,837
40,835
41,768
42,821
43,769
44,778
45,814
46,790
47,795
48,796
49,738
50,786
51,753
52,749
53,750
54,768
55,728
56,712
57,730
58,782
59,717
60,732
61,724
62,715
63,680
64,693
65,715
66,697
67,653
68,694
69,644
70,667
71,680
72,686
73,659
74,667
75,612
76,683
77,614
78,628
79,669
80,630
81,631
82,589
83,607
84,580
85,588
86,555
87,553
88,545
89,572
90,530
91,552
92,544
93,548
94,503
95,489
96,549
97,523
98,517
99,494
100,477
101,456
102,451
103,453
104,443
105,402
106,414
107,395
108,387
109,377
110,400
111,403
112,397
113,395
114,405
115,403
116,381
117,412
118,364
119,370
120,375
121,378
122,372
123,348
124,342
125,382
126,356
127,379
128,344
129,335
130,343
131,365
132,333
133,366
134,376
135,369
136,339
137,362
138,382
139,370
140,350
141,388
142,358
143,386
144,359
145,361
146,322
147,357
148,288
149,309
150,269
151,303
152,272
153,282
154,263
155,241
156,226
157,245
158,236
159,241
160,226
161,245
162,222
163,211
164,221
165,232
166,218
167,227
168,191
169,193
170,218
171,212
172,194
173,187
174,181
175,202
176,205
177,209
178,190
179,159
180,158
181,186
182,178
183,180
184,169
185,184
186,181
187,176
188,180
189,173
190,146
191,184
192,188
193,164
194,167
195,198
196,170
197,166
198,164
199,192
200,164
201,168
202,187
203,163
204,162
205,171
206,185
207,161
208,141
209,164
210,167
211,164
212,162
213,175
214,171
215,161
216,161
217,162
218,163
219,175
220,161
221,184
222,173
223,177
224,202
225,176
226,189
227,179
228,175
229,188
230,225
231,218
232,178
233,230
234,239
235,223
236,233
237,221
238,232
239,240
240,250
241,235
242,219
243,253
244,230
245,228
246,212
247,212
248,188
249,195
250,161
251,170
252,163
253,171
254,154
255,160
256,135
257,149
258,159
259,164
260,134
261,129
262,121
263,134
264,108
265,117
266,119
267,122
268,125
269,113
